address,area,direction,furniture,numBath,numBed,numFloor,price,type,type_detail,url
"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",30.0,,,,3,,3.5,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/89993036.htm
"Đường Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",35.0,,,3,4,,4.05,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/89993192.htm
"Đường Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",46.0,,Nội thất đầy đủ,4,5,5,5.0,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/89993257.htm
"Đường Mỹ Đình 1, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",50.0,,,4,4,,3.85,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/89993268.htm
"Đường Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội",30.0,,Nội thất cao cấp,3,4,,3.5,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/89993270.htm
"Đường Vành Đai 4, Xã Đông La, Huyện Hoài Đức, Hà Nội",56.0,,,1,1,,1.3,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/89993272.htm
"Đường Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",45.0,,,4,6,5,9.5,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/89242618.htm
Đường Trương Định,35.0,,Nội thất đầy đủ,3,2,4,2.95,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/89993346.htm
"Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",30.0,,,2,4,,2.9,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/89993354.htm
"Đường Cầu Diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",40.0,,Nội thất đầy đủ,3,4,4,2.7,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/89993405.htm
"Đường Nguyễn Trãi, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",28.0,,,,3,,2.5,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/89993506.htm
"Đường Đào Tấn, Phường Liễu Giai, Quận Ba Đình, Hà Nội",37.0,,,3,3,,3.55,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/89993518.htm
"Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",60.0,,Nội thất cao cấp,4,6,5,6.19,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/89959777.htm
"Đường Đê Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",30.0,Nam,,3,3,,2.5,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/89993567.htm
"Đường Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội",35.0,,,3,3,5,3.3,Nhà ở,Nhà phố liền kề,https://nha.chotot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/89993595.htm
"Đường Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",36.0,,Nội thất đầy đủ,4,5,,4.5,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/89993624.htm
"Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",59.0,,Nội thất cao cấp,3,3,4,4.79,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/89993657.htm
"Đường Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",33.0,,Nội thất đầy đủ,3,4,,2.7,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/89993721.htm
"Đường Tân Khai, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",23.0,Đông Nam,,3,3,4,2.3,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/89959972.htm
"Đường Lưu Phái, Xã Ngũ Hiệp, Huyện Thanh Trì, Hà Nội",55.0,,Nội thất đầy đủ,1,2,1,2.9,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/89993160.htm
"Đường Tố Hữu, Phường Dương Nội, Quận Hà Đông, Hà Nội",80.0,Tây Bắc,Bàn giao thô,6,9,7,17.0,Nhà ở,Nhà mặt phố,https://nha.chotot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/89994554.htm
"Đường Bồ Đề, Quận Long Biên, Hà Nội",40.0,,,,3,6,0.0054,Nhà ở,Nhà mặt phố,https://nha.chotot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/89994623.htm
"Đường Hồ Ba Mẫu, Phường Phương Liên, Quận Đống Đa, Hà Nội",51.0,,Nội thất cao cấp,,3,4,4.0,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/89994628.htm
"Đường Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",48.0,,,5,4,5,4.2,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/89449443.htm
"TIỀN PHONG, Xã La Phù, Huyện Hoài Đức, Hà Nội",33.0,,,2,2,2,1.45,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/89994674.htm
"Đường Liễu Giai, Phường Cống Vị, Quận Ba Đình, Hà Nội",55.0,,,3,3,,8.8,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/88391059.htm
"Đường Võng Thị, Phường Bưởi, Quận Tây Hồ, Hà Nội",48.0,,,,4,,4.3,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/89991525.htm
"Đường Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",32.0,,Nội thất cao cấp,4,3,6,2.75,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/89991555.htm
"Đường An Hòa, Phường Mộ Lao, Quận Hà Đông, Hà Nội",46.0,,,,2,,3.25,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/89991597.htm
"Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",36.0,,Nội thất đầy đủ,4,3,5,3.0,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/89991616.htm
,,,,,,,,Nhà ở,,
"Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",32.0,,Nội thất đầy đủ,3,3,4,7.0,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/89991657.htm
"Đường Minh Khai, Phường Mai Động, Quận Hoàng Mai, Hà Nội",56.0,,Nội thất cao cấp,3,3,3,4.3,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/89991663.htm
"Đường Tây Sơn, Phường Quang Trung, Quận Đống Đa, Hà Nội",20.0,,,,3,5,2.45,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/89991716.htm
"Đường Lạc Trung, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",55.0,,,3,4,4,5.2,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/89990134.htm
"Đường Yên Xá, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",100.0,Tây,Nội thất đầy đủ,5,9,5,11.6,Nhà ở,Nhà biệt thự,https://nha.chotot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/89913697.htm
"Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội",38.0,,Nội thất đầy đủ,5,4,5,3.7,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/89990501.htm
"Đường Lạc Trung, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",35.0,,,3,3,,4.25,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/89990639.htm
Đường Lý Văn Phúc,29.0,Nam,Hoàn thiện cơ bản,1,1,5,1.83,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/89879089.htm
"Đường Ô Cách, Phường Đức Giang, Quận Long Biên, Hà Nội",31.0,,Nội thất cao cấp,4,3,5,2.9,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/89774174.htm
"Đường Thái Thịnh, Quận Đống Đa, Hà Nội",30.0,,,3,4,5,5.5,Nhà ở,Nhà mặt phố,https://nha.chotot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/89988408.htm
"Đường Đức Diễn, Phường Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội",43.0,,Nội thất cao cấp,4,4,,3.0,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/89988477.htm
"Đường Do Lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",31.0,,Hoàn thiện cơ bản,3,3,3,1.62,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/89783237.htm
"Đường Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",55.0,,Nội thất đầy đủ,1,1,1,1.2,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/89985267.htm
"Đường Tô Hiệu, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",55.0,Đông,Nội thất đầy đủ,2,4,4,9.0,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/89985268.htm
"Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",44.0,,Nội thất đầy đủ,4,4,4,3.85,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/89985352.htm
"Đường Ngụy Như Kon Tum, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",75.0,,Nội thất đầy đủ,4,4,5,14.6,Nhà ở,Nhà mặt phố,https://nha.chotot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/89985472.htm
"Đường Phủ Doãn, Phường Hàng Trống, Quận Hoàn Kiếm, Hà Nội",52.0,,,1,2,,1.25,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hoan-kiem-ha-noi/89985734.htm
"phố Phùng Chí Kiên, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",51.0,,Hoàn thiện cơ bản,4,4,7,10.5,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/89985747.htm
"Đường Nam Dư, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",32.0,,,4,3,5,2.58,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/89985763.htm
"Đường Hàng Vải, Phường Hàng Bồ, Quận Hoàn Kiếm, Hà Nội",136.0,Đông Nam,Nội thất đầy đủ,6,6,3,79.0,Nhà ở,Nhà mặt phố,https://nha.chotot.com/mua-ban-nha-dat-quan-hoan-kiem-ha-noi/89985780.htm
"phố 8/3, phường Quỳnh Mai, Phường Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội",17.0,,,2,2,,1.6,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/89985864.htm
"Đường Lê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội",30.0,Tây Nam,Nội thất đầy đủ,3,3,4,2.55,Nhà ở,Nhà mặt phố,https://nha.chotot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/89984500.htm
"Đường Đa Sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",40.0,Đông Nam,Nội thất đầy đủ,Nhiều hơn 6 phòng,7,5,4.67,Nhà ở,Nhà mặt phố,https://nha.chotot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/89984524.htm
"Đường Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",55.0,,Hoàn thiện cơ bản,1,2,1,1.2,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/89984703.htm
"Đường Ngô Gia Tự, Phường Việt Hưng, Quận Long Biên, Hà Nội",41.0,,Hoàn thiện cơ bản,4,5,4,5.6,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/89985085.htm
"Đường Trung Kính, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",38.0,Đông,Nội thất cao cấp,3,4,6,7.45,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/89985247.htm
,30.0,Đông,Nội thất cao cấp,3,3,4,3.3,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/89985151.htm
"Đường Tân Khai, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",24.0,,Nội thất đầy đủ,3,3,4,2.39,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/89886716.htm
,,,,,,,,Nhà ở,,https://nha.chotot.com
"Đường Tam Trinh, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",100.0,,,6,10,6,12.0,Nhà ở,Nhà mặt phố,https://nha.chotot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/89985951.htm
"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",75.0,,Nội thất đầy đủ,4,4,4,5.6,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/89212650.htm
"Đường Cầu Bươu, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",100.0,,,3,3,,0.0598,Nhà ở,Nhà mặt phố,https://nha.chotot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/89986250.htm
"Đường Pháp Vân, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",36.0,,,5,5,5,2.45,Nhà ở,Nhà mặt phố,https://nha.chotot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/88570938.htm
"Thành Trung, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",81.0,Tây Nam,Bàn giao thô,,4,,12.3,Nhà ở,Nhà biệt thự,https://nha.chotot.com/mua-ban-nha-dat-huyen-gia-lam-ha-noi/89986453.htm
"Đường Ngãi Cầu, Xã An Khánh, Huyện Hoài Đức, Hà Nội",30.0,Tây,Hoàn thiện cơ bản,2,3,3,1.48,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/89329968.htm
Đường Trương Định,34.0,,,4,4,5,2.68,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/89986871.htm
"Đường Nguyễn Xiển, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",200.0,,Nội thất đầy đủ,5,5,,20.0,Nhà ở,Nhà biệt thự,https://nha.chotot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/89986942.htm
"Đường Ngõ Gốc Đề, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",35.0,,Nội thất đầy đủ,,3,5,3.0,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/89986951.htm
"nghĩa lô, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",33.0,,Hoàn thiện cơ bản,3,3,4,1.58,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/89987015.htm
"Đường Võ Chí Công, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",42.0,,,4,3,,3.7,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/89987075.htm
"Đường Ngõ Gốc Đề, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",40.0,,,4,4,,3.7,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/89891940.htm
"Đường Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",52.0,,Nội thất cao cấp,Nhiều hơn 6 phòng,nhiều hơn 10 phòng,5,5.29,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/89987499.htm
"Đường Trường Chinh, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",45.0,,Nội thất đầy đủ,3,3,4,4.6,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/89988660.htm
"la nội, Phường Dương Nội, Quận Hà Đông, Hà Nội",36.0,,Hoàn thiện cơ bản,3,3,4,4.1,Nhà ở,Nhà mặt phố,https://nha.chotot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/89987538.htm
"Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",52.0,,Nội thất đầy đủ,3,3,4,3.75,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/89988731.htm
"Đường Phú Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",58.0,,Nội thất đầy đủ,5,4,5,5.0,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/89988760.htm
"Đường Láng, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",110.0,,Nội thất đầy đủ,Nhiều hơn 6 phòng,7,5,22.0,Nhà ở,Nhà mặt phố,https://nha.chotot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/89988866.htm
"Đường Trường Chinh, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",35.0,,,3,3,3,4.0,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/89988827.htm
"Đường Yên Hòa, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",32.0,,,3,4,4,1.69,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/89685485.htm
"yên hòa, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",35.0,,Nội thất cao cấp,3,3,,1.43,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/85009886.htm
"Đường Ngũ Hiệp, Xã Ngũ Hiệp, Huyện Thanh Trì, Hà Nội",54.0,,,1,2,1,2.9,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/89989084.htm
"Đường Thượng Thụy, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",115.0,,Nội thất cao cấp,3,3,3,6.0,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/89989088.htm
"nguyễn văn trác, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",30.0,,,,3,,1.76,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/89859852.htm
"Đường Vũ Phạm Hàm, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",68.0,Nam,Nội thất cao cấp,4,5,6,33.0,Nhà ở,Nhà mặt phố,https://nha.chotot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/89660873.htm
"Đường Giang Biên, Phường Giang Biên, Quận Long Biên, Hà Nội",40.0,Đông Nam,,5,6,6,7.5,Nhà ở,Nhà mặt phố,https://nha.chotot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/89986149.htm
"Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",35.0,Đông,,3,3,,4.5,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/89989471.htm
"Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",36.0,,Nội thất đầy đủ,3,3,,3.3,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/89989578.htm
"Đường Nguyễn Viết Xuân, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",44.0,,,3,4,4,3.7,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/89989621.htm
"Đường Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",50.0,,Nội thất đầy đủ,3,4,,3.2,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/89990058.htm
"Đường Xã Đàn, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",38.0,,Nội thất cao cấp,4,3,5,3.48,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/89830330.htm
"yên lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",32.0,Tây,Hoàn thiện cơ bản,3,3,4,1.73,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/89870801.htm
"Khu đô thị mới Mỗ Lao, Phường Mộ Lao, Quận Hà Đông, Hà Nội",85.0,Đông Nam,Nội thất cao cấp,5,4,4,132.0,Nhà ở,Nhà biệt thự,https://nha.chotot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/89987683.htm
"Nguyễn Trực, Phường Phú Lãm, Quận Hà Đông, Hà Nội",30.0,Đông Nam,,3,3,4,2.1,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/89987751.htm
"Đường Mỗ Lao, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",55.0,,Nội thất đầy đủ,,4,,5.05,Nhà ở,Nhà phố liền kề,https://nha.chotot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/89987761.htm
"Đường Yên Lạc, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",56.0,,,5,5,,9.99,Nhà ở,Nhà mặt phố,https://nha.chotot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/89987776.htm
"Đường Phùng Khoang, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",50.0,,Hoàn thiện cơ bản,Nhiều hơn 6 phòng,9,5,5.4,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/89988011.htm
"Đường Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",37.0,,Hoàn thiện cơ bản,4,6,5,5.35,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/89988251.htm
"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",126.0,,,3,3,3,10.5,Nhà ở,Nhà mặt phố,https://nha.chotot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/89673442.htm
"Đường Mã Mây, Phường Hàng Buồm, Quận Hoàn Kiếm, Hà Nội",20.0,,Nội thất đầy đủ,,2,4,13.5,Nhà ở,Nhà mặt phố,https://nha.chotot.com/mua-ban-nha-dat-quan-hoan-kiem-ha-noi/89988359.htm
"Đường Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội",35.0,,Nội thất cao cấp,3,3,4,2.85,Nhà ở,Nhà mặt phố,https://nha.chotot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/89990757.htm
"Đường Trần Thái Tông, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",52.0,,Nội thất đầy đủ,4,6,5,5.29,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/89657846.htm
"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",36.0,,,4,3,,3.85,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/89991007.htm
"28/207, Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",22.0,,,2,2,3,1.15,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/89990790.htm
"Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",30.0,,,3,4,,2.9,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/89991046.htm
"Đường An Trạch 1, Phường Cát Linh, Quận Đống Đa, Hà Nội",100.0,,Nội thất đầy đủ,6,6,5,13.0,Nhà ở,Nhà biệt thự,https://nha.chotot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/89531646.htm
"Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",34.0,Nam,Hoàn thiện cơ bản,3,3,5,3.75,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/89991418.htm
"Đường Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội",44.0,,,2,3,2,3.7,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/89991441.htm
"Đường Hoàng Như Tiếp, Phường Long Biên, Quận Long Biên, Hà Nội",76.0,,Nội thất cao cấp,3,3,3,6.5,Nhà ở,Nhà ngõ,https://nha.chotot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/89984208.htm
"Đường Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",40.0,,Nội thất đầy đủ,3,3,3,7.5,Nhà ở,Nhà mặt phố,https://nha.chotot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/89984236.htm
"Đường Nguyễn Đức Thuận, Phường Long Biên, Quận Long Biên, Hà Nội",82.0,,Hoàn thiện cơ bản,3,3,3,7.6,Nhà ở,Nhà mặt phố,https://nha.chotot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/89984250.htm
